"Activity","StartWeek","StartDay","StartDate","StartTime","EndDay","EndDate","EndTime","Duration","StaffMember","Room","StudentSets","Department","Size"
"burger","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","DWO","B115 (0)","1GA2","","0"
"gameplay","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","LKR","A223 (0)","1GD2","","0"
"gametech","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","BHN","A130 (0)","1GA1","","0"
"ned","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","MVE","A115 (0)","3GA2","","0"
"program","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","RBR","A225 (0)","1GD1","","0"
"stage","44","Tue","2018-10-30","13:15","Tue","2018-10-30","14:45","1:30","ATE","","","","0"
"ond","44","Tue","2018-10-30","14:15","Tue","2018-10-30","14:45","0:30","MKU","A128 (0)","3GA1","","0"
"rek","44","Tue","2018-10-30","14:15","Tue","2018-10-30","14:45","0:30","JBO","B116 (0)","2GD1","","0"
"gameplay","44","Tue","2018-10-30","15:00","Tue","2018-10-30","15:30","0:30","LKR","A223 (0)","1GD2","","0"
"gametech","44","Tue","2018-10-30","15:00","Tue","2018-10-30","15:30","0:30","BHN","A130 (0)","1GA1","","0"
"ond","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:00","1:00","MKU","A128 (0)","3GA1","","0"
"2d","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:30","1:30","MRE","A129 (0)","2GA1","","0"
"3d","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:30","1:30","CPE","A224 (0)","2GA2","","0"
"ned","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:30","1:30","MVE","B115 (0)","1GA2","","0"
"program","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:30","1:30","RBR","A225 (0)","1GD1","","0"
"rek","44","Tue","2018-10-30","15:00","Tue","2018-10-30","16:30","1:30","JBO","B116 (0)","2GD1","","0"
"stage","44","Tue","2018-10-30","15:00","Tue","2018-10-30","17:00","2:00","ATE","","","","0"
"ned","44","Wed","2018-10-31","08:30","Wed","2018-10-31","09:30","1:00","LMU","A116 (0)","1MM3","","0"
"2d","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","LEN","B115 (0)","1GA1","","0"
"bapo","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","DWO","","","","0"
"eng","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","HBE","B116 (0)","3GA2","","0"
"gamedes","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","ATE","A224 (0)","3GD1","","0"
"project","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","CSP","A128 (0)","2GA1","","0"
"project","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","MJA","A129 (0)","2GA2","","0"
"project","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","RBA, XGVAC2","A127 (0)","2GD1","","0"
"project","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","BHN, XGVAC2","A130 (0)","2GD2","","0"
"taken","44","Wed","2018-10-31","08:30","Wed","2018-10-31","10:00","1:30","RBR","","","","0"
"eng","44","Wed","2018-10-31","09:00","Wed","2018-10-31","10:00","1:00","YWI","B114 (0)","1GA2","","0"
"gamedes","44","Wed","2018-10-31","09:00","Wed","2018-10-31","10:00","1:00","JWO","A223 (0)","1GD1","","0"
"eng","44","Wed","2018-10-31","10:15","Wed","2018-10-31","10:45","0:30","YWI","B114 (0)","1GA2","","0"
"gamedes","44","Wed","2018-10-31","10:15","Wed","2018-10-31","10:45","0:30","ATE","A224 (0)","3GD1","","0"
"gamedes","44","Wed","2018-10-31","10:15","Wed","2018-10-31","11:15","1:00","JWO","A223 (0)","1GD1","","0"
"2d","44","Wed","2018-10-31","10:15","Wed","2018-10-31","11:45","1:30","LEN","B115 (0)","1GA1","","0"
"rek","44","Wed","2018-10-31","10:15","Wed","2018-10-31","11:45","1:30","HAL","B116 (0)","3GA2","","0"
"project","44","Wed","2018-10-31","10:15","Wed","2018-10-31","12:45","2:30","CSP","A128 (0)","2GA1","","0"
"project","44","Wed","2018-10-31","10:15","Wed","2018-10-31","12:45","2:30","MJA","A129 (0)","2GA2","","0"
"project","44","Wed","2018-10-31","10:15","Wed","2018-10-31","12:45","2:30","RBA, XGVAC2","A127 (0)","2GD1","","0"
"project","44","Wed","2018-10-31","10:15","Wed","2018-10-31","12:45","2:30","BHN, XGVAC2","A130 (0)","2GD2","","0"
"bapo","44","Wed","2018-10-31","10:15","Wed","2018-10-31","14:45","4:30","DWO","","","","0"
"taken","44","Wed","2018-10-31","10:15","Wed","2018-10-31","14:45","4:30","RBR","","","","0"
"ned","44","Wed","2018-10-31","10:45","Wed","2018-10-31","11:45","1:00","LMU","A208 (0)","1MM2","","0"
"vervang","44","Wed","2018-10-31","10:45","Wed","2018-10-31","11:45","1:00","JBO","","DTP-PM","","0"
"eng","44","Wed","2018-10-31","10:45","Wed","2018-10-31","12:15","1:30","HBE","A224 (0)","3GD1","","0"
"k0072","44","Wed","2018-10-31","10:45","Wed","2018-10-31","12:45","2:00","SLO","A225 (0)","1GA2","","0"
"eng","44","Wed","2018-10-31","11:15","Wed","2018-10-31","12:45","1:30","YWI","B114 (0)","1GD1","","0"
"pauze","44","Wed","2018-10-31","11:45","Wed","2018-10-31","12:15","0:30","JBO","","","","0"
"gamedes","44","Wed","2018-10-31","11:45","Wed","2018-10-31","12:45","1:00","JWO","B115 (0)","1GD2","","0"
"k0901","44","Wed","2018-10-31","11:45","Wed","2018-10-31","12:45","1:00","ATE","A223 (0)","3GA2","","0"
"ned","44","Wed","2018-10-31","11:45","Wed","2018-10-31","12:45","1:00","LMU","A208 (0)","1COM1","","0"
"rek","44","Wed","2018-10-31","11:45","Wed","2018-10-31","12:45","1:00","HAL","B116 (0)","1GA1","","0"
"pauze","44","Wed","2018-10-31","12:45","Wed","2018-10-31","13:15","0:30","AHA, ATE, BHN, CSP, HAL, JWO, LEN, LKR, LMU, MJA, RBA, SLO, SSC, WRO, XGVAC2, YWI","","GA-GD","","0"
"taken","44","Wed","2018-10-31","12:45","Wed","2018-10-31","14:45","2:00","CPE","","","","0"
"eng","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","YWI","A211 (0)","1MM2","","0"
"gamedes","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","JWO","B115 (0)","1GD2","","0"
"k0901","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","ATE","A223 (0)","3GA2","","0"
"ned","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","LMU","A208 (0)","2MM3","","0"
"project","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","MJA","A225 (0)","1GA1","","0"
"project","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","SLO","A224 (0)","1GA2","","0"
"rek","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","HAL","B116 (0)","2GA2","","0"
"slb","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:15","1:00","RBA","A127 (0)","2GD1","","0"
"eng","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:45","1:30","HBE","A130 (0)","2GA1","","0"
"gameplay","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:45","1:30","LKR","A128 (0)","1GD1","","0"
"rek","44","Wed","2018-10-31","13:15","Wed","2018-10-31","14:45","1:30","JBO","B114 (0)","2GD2","","0"
"eng","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","YWI","A210 (0)","1MM1","","0"
"gametech","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","BHN","A223 (0)","2GA2","","0"
"k0072","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","MJA","A225 (0)","1GA1","","0"
"k0072","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","SLO","A224 (0)","1GA2","","0"
"ned","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","LMU","A208 (0)","2MM2","","0"
"rek","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","HAL","B116 (0)","1GD2","","0"
"stage","44","Wed","2018-10-31","14:15","Wed","2018-10-31","14:45","0:30","RBA","","","","0"
"eng","44","Wed","2018-10-31","15:00","Wed","2018-10-31","15:30","0:30","YWI","A210 (0)","1MM1","","0"
"gameplay","44","Wed","2018-10-31","15:00","Wed","2018-10-31","15:30","0:30","LKR","A128 (0)","1GD1","","0"
"ned","44","Wed","2018-10-31","15:00","Wed","2018-10-31","15:30","0:30","LMU","A208 (0)","2MM2","","0"
"rek","44","Wed","2018-10-31","15:00","Wed","2018-10-31","15:30","0:30","JBO","B114 (0)","2GD2","","0"
"rek","44","Wed","2018-10-31","15:00","Wed","2018-10-31","15:30","0:30","HAL","B116 (0)","1GD2","","0"
"gametech","44","Wed","2018-10-31","15:00","Wed","2018-10-31","16:30","1:30","BHN","A223 (0)","2GA2","","0"
"k0072","44","Wed","2018-10-31","15:00","Wed","2018-10-31","16:30","1:30","MJA","A225 (0)","1GA1","","0"
"k0072","44","Wed","2018-10-31","15:00","Wed","2018-10-31","16:30","1:30","SLO","A224 (0)","1GA2","","0"
"stage","44","Wed","2018-10-31","15:00","Wed","2018-10-31","16:30","1:30","RBA","","","","0"
"bapo","44","Wed","2018-10-31","15:00","Wed","2018-10-31","17:00","2:00","DWO","","","","0"
"taken","44","Wed","2018-10-31","15:00","Wed","2018-10-31","17:00","2:00","CPE","","","","0"
"taken","44","Wed","2018-10-31","15:00","Wed","2018-10-31","17:00","2:00","RBR","","","","0"
"k0072","44","Wed","2018-10-31","15:30","Wed","2018-10-31","16:30","1:00","HBE","A127 (0)","1GD2","","0"
"slb","44","Wed","2018-10-31","15:30","Wed","2018-10-31","16:30","1:00","LKR","B116 (0)","2GD2","","0"
"rek","44","Thu","2018-11-01","08:30","Thu","2018-11-01","09:30","1:00","HAL","B116 (0)","1GD2","","0"
"slb","44","Thu","2018-11-01","08:30","Thu","2018-11-01","09:30","1:00","LMU","A130 (0)","2GA1","","0"
"2d","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","MRE","A224 (0)","2GA2","","0"
"2d","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","LEN","A127 (0)","1GA2","","0"
"bapo","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","CSP","","","","0"
"k0072","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","CPE","A225 (0)","1GD1","","0"
"studie","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","ATE","","","","0"
"to","44","Thu","2018-11-01","08:30","Thu","2018-11-01","10:00","1:30","ABR, AKA, ASP, CHA, DOO, FTA, JAR, JBO, JDE, JMA, JZW, MBU, MKA, NKO, RHA, RNO, SHE, VST, WHO","","DTP-PM","","0"
"program","44","Thu","2018-11-01","09:30","Thu","2018-11-01","10:00","0:30","RBR","A129 (0)","1GD2","","0"
"rek","44","Thu","2018-11-01","09:30","Thu","2018-11-01","10:00","0:30","HAL","B116 (0)","2GA1","","0"
"k0072","44","Thu","2018-11-01","10:15","Thu","2018-11-01","10:45","0:30","CPE","A225 (0)","1GD1","","0"
"rek","44","Thu","2018-11-01","10:15","Thu","2018-11-01","10:45","0:30","HAL","B116 (0)","2GA1","","0"
"2d","44","Thu","2018-11-01","10:15","Thu","2018-11-01","11:45","1:30","MRE","A224 (0)","2GA2","","0"
"2d","44","Thu","2018-11-01","10:15","Thu","2018-11-01","11:45","1:30","LEN","A127 (0)","1GA2","","0"
"beg kd","44","Thu","2018-11-01","10:15","Thu","2018-11-01","11:45","1:30","JBO","A112 (0)","2DP2","","0"
"ned","44","Thu","2018-11-01","10:15","Thu","2018-11-01","11:45","1:30","LMU","A130 (0)","3GD1","","0"
"bapo","44","Thu","2018-11-01","10:15","Thu","2018-11-01","12:45","2:30","CSP","","","","0"
"program","44","Thu","2018-11-01","10:15","Thu","2018-11-01","12:45","2:30","RBR","A129 (0)","1GD2","","0"
"studie","44","Thu","2018-11-01","10:15","Thu","2018-11-01","14:45","4:30","ATE","","","","0"
"3d","44","Thu","2018-11-01","10:45","Thu","2018-11-01","12:45","2:00","CPE","A225 (0)","2GA1","","0"
"vormg","44","Thu","2018-11-01","10:45","Thu","2018-11-01","12:45","2:00","SRI","A223 (0)","1GA1","","0"
"rek","44","Thu","2018-11-01","11:15","Thu","2018-11-01","12:15","1:00","HAL","B116 (0)","1GD1","","0"
"ned","44","Thu","2018-11-01","11:15","Thu","2018-11-01","12:45","1:30","MVE","B115 (0)","3GA1","","0"
"pauze","44","Thu","2018-11-01","11:45","Thu","2018-11-01","12:15","0:30","ABR, AKA, ASP, CHA, DOO, FTA, JAR, JBO, JDE, JZW, MBU, NKO, RHA, RNO, SHE, VST, WHO","","DTP-PM","","0"
"ned","44","Thu","2018-11-01","11:45","Thu","2018-11-01","12:45","1:00","LMU","A130 (0)","2GD1","","0"
"slb","44","Thu","2018-11-01","11:45","Thu","2018-11-01","12:45","1:00","DWO","A127 (0)","2GA2","","0"
"slb","44","Thu","2018-11-01","11:45","Thu","2018-11-01","12:45","1:00","JBO","A112 (0)","2DP2","","0"
"pauze","44","Thu","2018-11-01","12:15","Thu","2018-11-01","12:45","0:30","MKU","","","","0"
"bapo","44","Thu","2018-11-01","12:15","Thu","2018-11-01","14:45","2:30","MRE","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","CPE","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","HAL","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","MVE","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","RBR","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","LEN","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","LMU","","","","0"
"pauze","44","Thu","2018-11-01","12:45","Thu","2018-11-01","13:15","0:30","SRI","","","","0"
"project","44","Thu","2018-11-01","12:45","Thu","2018-11-01","14:15","1:30","MKU","W204 (0)","1MD2","","0"
"or verg","44","Thu","2018-11-01","12:45","Thu","2018-11-01","14:45","2:00","DWO, HGR, KSC, PDR","","","","0"
"stage","44","Thu","2018-11-01","12:45","Thu","2018-11-01","14:45","2:00","JBO","","","","0"
"ned","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:15","1:00","LMU","A130 (0)","2GD1","","0"
"vormg","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:15","1:00","SRI","A223 (0)","1GA1","","0"
"engine","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:45","1:30","RBR","A129 (0)","1GD1","","0"
"ned","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:45","1:30","MVE","B115 (0)","1GD2","","0"
"rek","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:45","1:30","HAL","B116 (0)","3GA1","","0"
"vormg","44","Thu","2018-11-01","13:15","Thu","2018-11-01","14:45","1:30","LEN","A127 (0)","2GA2","","0"
"examen","44","Thu","2018-11-01","14:15","Thu","2018-11-01","14:45","0:30","LMU","","","","0"
"gamedes","44","Thu","2018-11-01","14:15","Thu","2018-11-01","14:45","0:30","SRI","A223 (0)","2GD1","","0"
"k0072","44","Thu","2018-11-01","14:15","Thu","2018-11-01","14:45","0:30","MKU","W204 (0)","1MD2","","0"
"engine","44","Thu","2018-11-01","15:00","Thu","2018-11-01","15:30","0:30","RBR","A129 (0)","1GD1","","0"
"vormg","44","Thu","2018-11-01","15:00","Thu","2018-11-01","15:30","0:30","LEN","A127 (0)","2GA2","","0"
"examen","44","Thu","2018-11-01","15:00","Thu","2018-11-01","16:30","1:30","LMU","","","","0"
"gamedes","44","Thu","2018-11-01","15:00","Thu","2018-11-01","16:30","1:30","SRI","A223 (0)","2GD1","","0"
"k0072","44","Thu","2018-11-01","15:00","Thu","2018-11-01","16:30","1:30","MKU","W204 (0)","1MD2","","0"
"bapo","44","Thu","2018-11-01","15:00","Thu","2018-11-01","17:00","2:00","MRE","","","","0"
"or verg","44","Thu","2018-11-01","15:00","Thu","2018-11-01","17:00","2:00","DWO, HGR, KSC, PDR","","","","0"
"stage","44","Thu","2018-11-01","15:00","Thu","2018-11-01","17:00","2:00","JBO","","","","0"
"studie","44","Thu","2018-11-01","15:00","Thu","2018-11-01","17:00","2:00","ATE","","","","0"
"2d","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","LEN","A130 (0)","1GD1","","0"
"bapo","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","MVE","","","","0"
"k0497","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","MKU","W005 (0)","K0497-3I1","","0"
"k0505","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","SLO","A225 (0)","K0505-3G1","","0"
"k0728","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","CPE","A224 (0)","K0728-3G1","","0"
"k0901","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","SRI","A129 (0)","2GA1","","0"
"program","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","RBA","A223 (0)","2GD2","","0"
"stage","44","Fri","2018-11-02","08:30","Fri","2018-11-02","10:00","1:30","MRE","","","","0"
"eng","44","Fri","2018-11-02","09:30","Fri","2018-11-02","10:00","0:30","YWI","B114 (0)","1GA1","","0"
"2d","44","Fri","2018-11-02","10:15","Fri","2018-11-02","10:45","0:30","LEN","A130 (0)","1GD1","","0"
"k0497","44","Fri","2018-11-02","10:15","Fri","2018-11-02","10:45","0:30","MKU","W005 (0)","K0497-3I1","","0"
"k0901","44","Fri","2018-11-02","10:15","Fri","2018-11-02","10:45","0:30","SRI","A129 (0)","2GA1","","0"
"eng","44","Fri","2018-11-02","10:15","Fri","2018-11-02","11:15","1:00","YWI","B114 (0)","1GA1","","0"
"program","44","Fri","2018-11-02","10:15","Fri","2018-11-02","12:15","2:00","RBA","A223 (0)","2GD2","","0"
"k0505","44","Fri","2018-11-02","10:15","Fri","2018-11-02","12:45","2:30","SLO","A225 (0)","K0505-3G1","","0"
"k0728","44","Fri","2018-11-02","10:15","Fri","2018-11-02","12:45","2:30","CPE","A224 (0)","K0728-3G1","","0"
"bapo","44","Fri","2018-11-02","10:15","Fri","2018-11-02","13:15","3:00","MVE","","","","0"
"stage","44","Fri","2018-11-02","10:15","Fri","2018-11-02","14:45","4:30","MRE","","","","0"
"rek","44","Fri","2018-11-02","10:45","Fri","2018-11-02","11:45","1:00","HAL","B116 (0)","1GD1","","0"
"engine","44","Fri","2018-11-02","10:45","Fri","2018-11-02","12:45","2:00","RBR","A130 (0)","1GD2","","0"
"gameaudio","44","Fri","2018-11-02","10:45","Fri","2018-11-02","12:45","2:00","MME","A127 (0)","2GA1","","0"
"k0072","44","Fri","2018-11-02","10:45","Fri","2018-11-02","12:45","2:00","MKU","W101 (0)","1MD2","","0"
"burger","44","Fri","2018-11-02","11:15","Fri","2018-11-02","12:45","1:30","DWO","A129 (0)","1GA1","","0"
"eng","44","Fri","2018-11-02","11:15","Fri","2018-11-02","12:45","1:30","YWI","B114 (0)","2GA2","","0"
"rek","44","Fri","2018-11-02","11:45","Fri","2018-11-02","12:45","1:00","HAL","B116 (0)","1GA2","","0"
"pauze","44","Fri","2018-11-02","12:15","Fri","2018-11-02","12:45","0:30","RBA","","","","0"
"pauze","44","Fri","2018-11-02","12:45","Fri","2018-11-02","13:15","0:30","AHA, DWO, HAL, LCA, LEN, MJA, MKU, MME, RBR, SLO, SRI, WRO, XGVAC2, YWI","","GA-GD","","0"
"program","44","Fri","2018-11-02","12:45","Fri","2018-11-02","14:45","2:00","RBA","A223 (0)","2GD1","","0"
"taken","44","Fri","2018-11-02","12:45","Fri","2018-11-02","14:45","2:00","CPE","","","","0"
"eng","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:15","1:00","YWI","A207 (0)","1MM1","","0"
"2d/3d","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","LEN, MJA","A130 (0), A224 (0)","3GA1, 3GA2","","0"
"3d","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","SLO","A225 (0)","1GA2","","0"
"burger","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","DWO","A129 (0)","1GD2","","0"
"gameaudio","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","MME","A127 (0)","2GA2","","0"
"gamedes","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","SRI","B115 (0)","2GD2","","0"
"ned","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","MVE","B116 (0)","1GA1","","0"
"project","44","Fri","2018-11-02","13:15","Fri","2018-11-02","14:45","1:30","MKU","W101 (0)","1MD2","","0"
"gameaudio","44","Fri","2018-11-02","15:00","Fri","2018-11-02","15:30","0:30","MME","A127 (0)","2GA2","","0"
"gamedes","44","Fri","2018-11-02","15:00","Fri","2018-11-02","15:30","0:30","SRI","B115 (0)","2GD2","","0"
"2d/3d","44","Fri","2018-11-02","15:00","Fri","2018-11-02","16:00","1:00","LEN, MJA","A130 (0), A224 (0)","3GA1, 3GA2","","0"
"3d","44","Fri","2018-11-02","15:00","Fri","2018-11-02","16:30","1:30","SLO","A225 (0)","1GA2","","0"
"program","44","Fri","2018-11-02","15:00","Fri","2018-11-02","16:30","1:30","RBA","A223 (0)","2GD1","","0"
"stage","44","Fri","2018-11-02","15:00","Fri","2018-11-02","17:00","2:00","MRE","","","","0"
"taken","44","Fri","2018-11-02","15:00","Fri","2018-11-02","17:00","2:00","CPE","","","","0"
"slb","44","Fri","2018-11-02","16:00","Fri","2018-11-02","16:30","0:30","MVE","B114 (0)","3GA2","","0"
"ned","45","Mon","2018-11-05","08:30","Mon","2018-11-05","09:30","1:00","LMU","A213 (0)","1MM2","","0"
"rek","45","Mon","2018-11-05","08:30","Mon","2018-11-05","09:30","1:00","HAL","B116 (0)","1GA1","","0"
"2d/3d","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","LEN, MJA","A130 (0), A223 (0)","3GA1, 3GA2","","0"
"examen","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","MVE","","","","0"
"examen","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","HBE","","","","0"
"gametech","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","BHN","B115 (0)","2GA1","","0"
"program","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","RBR","A127 (0)","3GD1","","0"
"rapid","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","JWO","A224 (0)","1GD1","","0"
"rapid","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","LKR","A225 (0)","1GD2","","0"
"vormg","45","Mon","2018-11-05","08:30","Mon","2018-11-05","10:00","1:30","SRI","A128 (0)","1GA2","","0"
"eng","45","Mon","2018-11-05","09:00","Mon","2018-11-05","10:00","1:00","YWI","B114 (0)","2GD1","","0"
"3d","45","Mon","2018-11-05","09:30","Mon","2018-11-05","10:00","0:30","SLO","A129 (0)","1GA1","","0"
"rek","45","Mon","2018-11-05","09:30","Mon","2018-11-05","10:00","0:30","JBO","A115 (0)","1DP1","","0"
"2d/3d","45","Mon","2018-11-05","10:15","Mon","2018-11-05","10:45","0:30","LEN, MJA","A130 (0), A223 (0)","3GA1, 3GA2","","0"
